-659,1770
-656,1774
-642,1769
-640,1764
-209,1772
-201,1781
-206,1769
-204,1772
-203,1784
-202,1776
-205,1781
-203,1774
-207,1772
-205,1776
-209,1771
-207,1781
-210,1769
-208,1784
-211,1773
-213,1776
-211,1784
-212,1778
-212,1771
-209,1787
-210,1777
-210,1780
-210,1785
-211,1783
-210,1776
-210,1786
-211,1774
-207,1787
-205,1775
-201,1785
-194,1778
-188,1778
-191,1770
-182,1769
-186,1758
-176,1768
-181,1764
-174,1766
-171,1766
-166,1764
-163,1765
392,1790
387,1773
388,1773
379,1777
376,1778
384,1777
374,1773
384,1771
373,1766
381,1772
373,1766
377,1775
373,1767
373,1777
372,1777
372,1774
370,1775
372,1773
369,1766
375,1769
369,1762
376,1772
372,1763
374,1775
373,1777
375,1772
370,1774
375,1775
371,1768
383,1774
384,1771
391,1768
398,1771
400,1761
406,1762
410,1769
416,1759
414,1756
415,1750
418,1750
763,1749
763,1749
763,1758
761,1757
761,1753
760,1757
759,1747
759,1757
756,1749
759,1760
756,1755
757,1757
760,1760
756,1758
757,1751
755,1758
755,1748
755,1758
757,1760
755,1761
758,1754
760,1762
762,1752
769,1761
777,1753
778,1756
792,1756
797,1757
798,1761
802,1754
808,1761
810,1752
812,1755
818,1745
821,1740
823,1739
826,1737
1337,1777
1336,1774
1333,1774
1336,1768
1331,1767
1331,1771
1328,1770
1325,1774
1321,1783
1317,1782
1317,1783
1310,1783
1314,1776
1307,1778
1314,1772
1309,1778
1315,1773
1315,1775
1310,1773
1301,1778
1305,1773
1299,1779
1305,1778
1307,1782
1309,1783
1310,1784
1317,1783
1315,1782
1322,1776
1320,1780
1325,1774
1327,1782
1331,1777
1335,1779
1355,1776
1363,1771
1369,1773
1376,1768
1379,1773
1383,1775
1389,1775
1391,1773
1394,1772
1745,1565
1743,1557
1744,1566
1739,1572
1739,1574
1736,1582
1739,1576
1736,1585
1737,1576
1733,1581
1732,1574
1729,1575
1729,1575
1728,1573
1729,1579
1731,1573
1732,1574
1730,1583
1731,1575
1727,1580
1727,1572
1724,1572
1725,1571
1724,1570
1726,1571
1726,1576
1727,1572
1726,1580
1730,1572
1727,1577
1730,1570
1728,1573
1732,1575
1736,1575
1744,1577
1749,1586
1761,1581
1766,1589
1777,1581
1781,1586
1789,1578
1794,1578
1805,1572
1810,1574
1819,1569
1823,1574
1827,1574
1832,1564
1833,1561
1838,1550
1834,1557
1836,1552
1837,1557
1841,1562
2293,1437
2296,1430
2290,1442
2288,1434
2281,1442
2277,1444
2275,1441
2274,1442
2270,1454
2274,1446
2268,1459
2269,1459
2265,1458
2265,1460
2264,1450
2264,1460
2267,1450
2269,1453
2267,1463
2269,1459
2263,1450
2264,1450
2264,1460
2270,1452
2267,1461
2274,1454
2270,1459
2272,1456
2267,1454
2265,1458
2260,1450
2260,1450
2258,1461
2261,1453
2260,1462
2263,1456
2263,1460
2268,1451
2265,1451
2271,1446
2270,1444
2272,1452
2277,1444
2278,1452
2272,1463
2275,1468
2272,1464
2271,1468
2269,1456
2268,1460
2268,1447
2271,1445
2269,1456
2274,1445
2270,1458
2782,1226
2784,1225
2782,1227
2782,1223
2782,1233
2781,1223
2780,1232
2779,1223
2779,1230
2777,1226
2778,1228
2778,1227
2777,1232
2779,1226
2779,1234
2780,1223
2779,1232
2778,1224
2780,1231
2778,1228
2778,1229
2778,1228
2777,1233
2779,1226
2781,1234
2781,1222
2782,1231
2783,1225
2785,1230
2787,1229
2798,1236
2801,1236
2803,1232
2810,1238
2817,1225
2819,1234
2830,1225
2834,1227
2840,1219
2838,1231
2847,1216
2839,1231
2847,1216
2848,1215
2850,1216
3282,1108
3293,1094
3297,1093
3296,1088
3299,1087
3294,1089
3296,1096
3291,1094
3288,1095
3288,1099
3284,1097
3286,1096
3284,1099
3286,1094
3285,1100
3287,1093
3288,1101
3287,1094
3285,1094
3285,1100
3280,1098
3285,1097
3283,1103
3288,1096
3289,1104
3290,1097
3294,1104
3291,1100
3291,1100
3292,1100
3288,1103
3290,1097
3291,1105
3294,1099
3302,1104
3305,1103
3313,1099
3318,1102
3320,1102
3320,1096
3324,1098
3327,1090
3330,1089
3331,1090
3656,222
3663,218
3670,219
3669,223
3675,229
3671,228
3672,237
3668,241
3662,240
3661,240
3656,248
3658,240
3659,244
3661,236
3665,236
3663,232
3669,237
3665,236
3658,231
3660,236
3656,248
3659,244
3662,240
3661,236
3666,237
3666,236
3672,246
3671,246
3671,241
3672,233
3675,229
3670,241
3674,237
3674,233
3681,238
3685,239
3689,225
3693,221
3696,221
3698,217
3700,212
3731,184
4248,35
4244,35
4243,54
4238,84
4234,54
4232,120
4236,70
4233,130
4239,35
4235,120
4240,35
4233,130
4237,54
4233,84
4226,109
4229,109
4232,84
4232,130
4238,70
4235,130
4244,35
4240,84
4241,70
4238,97
4238,70
4237,120
4244,54
4241,120
4249,54
4252,71
4252,110
4250,121
4255,10
4252,85
4725,234
4729,235
4717,308
4725,251
4718,301
4723,266
4721,295
4723,288
4728,274
4723,302
4727,251
4722,258
4711,314
4720,242
4714,308
4721,258
4720,295
4724,281
4727,266
4724,302
4731,243
4726,251
4716,308
4724,243
4718,301
4723,266
4723,274
4725,288
4729,267
4732,243
4725,295
4730,243
4726,281
4730,274
4734,251
4730,302
4741,218
4736,289
4744,236
4744,236
4740,260
4738,252
4734,243
5134,433
5130,401
5125,438
5132,381
5124,444
5131,381
5125,444
5133,388
5130,432
5134,414
5129,426
5127,413
5122,438
5125,394
5119,443
5129,381
5129,432
5138,402
5140,395
5135,433
5132,426
5135,381
5126,432
5132,367
5126,438
5136,395
5142,389
5143,428
5157,348
5156,410
5163,377
5160,411
5169,334
5163,391
5169,349
5170,364
5173,357
5179,335
5703,344
5699,421
5707,315
5696,428
5703,334
5698,413
5703,353
5704,362
5701,397
5698,388
5696,379
5693,404
5702,324
5695,428
5707,315
5698,413
5704,324
5704,334
5700,397
5699,380
5704,344
5696,413
5706,294
5700,397
5709,325
5709,380
5711,372
5710,389
5719,294
5708,389
5716,272
5709,372
5715,305
5727,273
5729,346
5744,285
5759,195
5765,144
5760,275
5764,195
5765,263
5763,195
5765,144
6422,610
6421,564
6418,564
6408,630
6413,571
6405,630
6410,601
6408,601
6402,622
6395,622
6394,622
6396,600
6396,592
6390,642
6399,569
6390,656
6401,546
6384,662
6387,576
6375,661
6391,561
6393,614
6396,671
6417,594
6418,646
6433,541
6420,667
6432,565
6426,625
6427,618
6433,573
6428,661
6438,641
6449,598
6454,567
6449,642
6465,536
6459,607
6462,600
6472,528
6468,630
8035,1375
8047,1342
8029,1430
8040,1359
8028,1419
8035,1364
8034,1403
8038,1387
8035,1398
8040,1382
8030,1425
8042,1365
8026,1430
8034,1381
8029,1408
8034,1398
8028,1436
8045,1365
8029,1442
8040,1365
8023,1440
8032,1375
8033,1403
8034,1426
8043,1428
8061,1380
8077,1342
8070,1405
8084,1331
8084,1355
8086,1385
8100,1340
8105,1353
9424,2588
9432,2562
9420,2601
9427,2560
9414,2594
9423,2569
9412,2603
9412,2603
9420,2587
9414,2590
9414,2594
9412,2584
9406,2601
9412,2580
9408,2606
9423,2569
9416,2595
9416,2595
9423,2583
9423,2583
9424,2606
9444,2556
9439,2573
9443,2584
9448,2562
9445,2589
9458,2565
9459,2579
9470,2554
9464,2576
9476,2551
9487,2530
9483,2567
9502,2520
9499,2533
9504,2530
9511,2508
9507,2521
9506,2526
10435,3621
10437,3626
10447,3603
10442,3619
10436,3608
10432,3620
10429,3605
10435,3608
10431,3619
10444,3593
10432,3620
10428,3623
10441,3588
10425,3622
10436,3581
10422,3621
10433,3589
10437,3599
10437,3595
10447,3581
10438,3604
10443,3597
10455,3566
10445,3589
10449,3564
10450,3573
10448,3568
10461,3550
10457,3566
10465,3551
10464,3569
10476,3555
10488,3550
10498,3540
10507,3539
10519,3525
10517,3529
10519,3539
10519,3539
10519,3543
10518,3543
10520,3548
10518,3552
11404,4787
11417,4766
11410,4780
11415,4778
11409,4784
11408,4775
11403,4778
11398,4779
11395,4783
11399,4767
11389,4793
11403,4764
11393,4795
11401,4785
11412,4772
11402,4781
11403,4777
11407,4766
11398,4789
11409,4763
11398,4789
11417,4757
11409,4780
11414,4778
11418,4766
11421,4755
11405,4783
11421,4746
11407,4783
11423,4751
11414,4769
11422,4764
11434,4747
11443,4742
11436,4770
11441,4763
11447,4744
11442,4768
11461,4737
11453,4764
11461,4767
11465,4769
11488,4726
11479,4758
11491,4741
11498,4722
11481,4763
11498,4717
11480,4749
11476,4756
11476,4761
11959,6470
11972,6482
11964,6502
11963,6501
11970,6493
11956,6505
11952,6507
11952,6499
11948,6505
11952,6495
11947,6509
11954,6492
11947,6509
11948,6505
11956,6489
11941,6509
11950,6490
11942,6502
11952,6491
11944,6503
11943,6515
11949,6510
11955,6501
11955,6509
11966,6494
11955,6501
11954,6500
11961,6488
11961,6500
11978,6477
11975,6491
11986,6485
11994,6473
12003,6466
11998,6484
12018,6457
12021,6447
12018,6457
12040,6415
12020,6458
12042,6421
12026,6449
12045,6422
12163,7572
12171,7578
12187,7571
12190,7565
12186,7571
12188,7564
12176,7581
12185,7566
12178,7574
12188,7564
12181,7576
12191,7565
12184,7574
12184,7569
12180,7575
12190,7557
12179,7574
12190,7557
12182,7568
12192,7562
12193,7567
12199,7559
12198,7570
12215,7544
12204,7565
12222,7545
12221,7544
12219,7555
12233,7539
12235,7545
12245,7539
12250,7534
12254,7536
12271,7505
12263,7509
12525,8446
12536,8437
12545,8435
12542,8441
12542,8441
12529,8457
12526,8459
12543,8430
12527,8456
12534,8444
12529,8453
12534,8444
12538,8443
12536,8449
12549,8437
12539,8460
12544,8451
12553,8436
12542,8445
12548,8428
12552,8423
12544,8430
12554,8420
12559,8415
12574,8401
12576,8406
12584,8395
12587,8388
12591,8387
12583,8389
12596,8370
12599,8363
12603,8353
12615,8349
12635,9413
12662,9424
12683,9424
12680,9430
12690,9416
12675,9430
12683,9419
12673,9433
12685,9417
12689,9420
12691,9421
12694,9424
12693,9423
12688,9423
12694,9411
12674,9430
12684,9420
12679,9433
12686,9426
12693,9427
12694,9432
12710,9423
12715,9423
12727,9419
12722,9428
12730,9421
12734,9424
12733,9428
12746,9421
12747,9430
12764,9413
12764,9421
12765,9418
12768,9407
12767,9402
12768,9399
12628,10464
12620,10474
12636,10453
12623,10468
12611,10475
12611,10466
12606,10471
12610,10457
12584,10487
12605,10461
12589,10482
12603,10464
12607,10463
12604,10473
12602,10480
12624,10456
12614,10469
12626,10454
12615,10470
12617,10467
12637,10450
12617,10476
12621,10475
12638,10459
12641,10458
12635,10470
12661,10449
12662,10458
12665,10465
12693,10446
12692,10458
12688,10467
12687,10475
12717,10448
12711,10457
12722,10440
12727,10431
12723,10440
13048,12314
13068,12310
13079,12302
13072,12314
13064,12320
13065,12317
13063,12315
13048,12323
13050,12321
13049,12319
13060,12307
13052,12313
13057,12309
13046,12322
13057,12309
13070,12294
13058,12310
13054,12315
13065,12307
13068,12306
13081,12304
13095,12299
13103,12302
13114,12303
13133,12298
13155,12287
13145,12304
13156,12292
13167,12293
13169,12295
13164,12299
13175,12287
13172,12293
13181,12284
12489,13344
12458,13377
12482,13356
12482,13361
12459,13383
12474,13367
12456,13375
12468,13364
12475,13358
12458,13373
12479,13353
12462,13373
12476,13360
12474,13362
12469,13366
12467,13368
12460,13375
12470,13357
12473,13347
12478,13347
12475,13354
12477,13360
12499,13347
12504,13347
12517,13347
12528,13345
12530,13351
12549,13339
12550,13340
12567,13330
12571,13334
12579,13333
12595,13322
12611,13311
12611,13311
12399,14261
12387,14272
12366,14292
12373,14286
12361,14291
12362,14287
12350,14293
12344,14296
12352,14286
12344,14291
12343,14290
12324,14292
12316,14292
12319,14281
12314,14286
12307,14296
12325,14284
12318,14295
12330,14299
12354,14293
12356,14295
12331,14315
12336,14311
12350,14307
12339,14324
12370,14307
12391,14302
12419,14294
12421,14307
12448,14294
12457,14300
12457,14309
12460,14308
12479,14291
12458,14311
12486,14284
12457,14299
12470,14290
12301,15343
12301,15342
12302,15338
12308,15330
12294,15339
12275,15351
12287,15350
12307,15345
12318,15348
12354,15331
12339,15344
12364,15323
12362,15331
12375,15326
12375,15331
12384,15327
12364,15338
12392,15312
12362,15335
12393,15313
11811,16408
11811,16408
11793,16416
11820,16398
11819,16397
11824,16392
11821,16394
10578,17258
10606,17251
10604,17259
10615,17254
10605,17256
10598,17261
10620,17245
10604,17260
10628,17252
10626,17249
10598,17261
10622,17248
10622,17249
10614,17252
10588,17262
10621,17246
10623,17243
10636,17230
10609,17250
10617,17252
10623,17256
10633,17248
10639,17240
10637,17238
10645,17232
10625,17242
10625,17241
10625,17241
10609,17250
10619,17243
9713,18290
9713,18290
9716,18289
9719,18289
9726,18283
9713,18291
9713,18291
9706,18298
9706,18297
9709,18296
9706,18297
9709,18295
9786,18288
9786,18288
9779,18293
9792,18286
9781,18291
9789,18285
9789,18286
9793,18281
8355,19225
8353,19220
8351,19223
8354,19223
8349,19227
8353,19228
8343,19234
8348,19232
8346,19234
8355,19232
8351,19232
8368,19226
8373,19222
8366,19228
8352,19232
8355,19232
8339,19232
8359,19226
8345,19232
8340,19235
8343,19234
8320,19241
8338,19231
8327,19234
8331,19229
8314,19235
8316,19231
8323,19232
8294,19255
8294,19255
8273,19266
8288,19262
8264,19275
8279,19271
8284,19269
5789,20363
5772,20366
5761,20368
5769,20366
5756,20371
5784,20366
5762,20373
5769,20374
5773,20380
5717,20358
5711,20357
5715,20360
5705,20356
5690,20334
5718,20342
5736,20330
5741,20328
5749,20325
5726,20337
5733,20340
5740,20335
5723,20336
5744,20328
5715,20341
5715,20341
-56,20926
-59,20928
-56,20927
-62,20926
-70,20926
-64,20929
-48,20933
-54,20932
-59,20932
-51,20930
-51,20930
-48,20927
-40,20932
-59,20931
-45,20930
-56,20928
-45,20924
-51,20923
-43,20929
-40,20928
-54,20924
-48,20925
-59,20925
-48,20926
-59,20927
-59,20929
-67,20926
-51,20929
-67,20929
-59,20932
-70,20936
-64,20933
-56,20932
-56,20933
-51,20933
-51,20930
-64,20927
-62,20927
-81,20930
-62,20930
-59,20926
-67,20926
-16,20926
-16,20926
-29,20923
-2,20919
-21,20921
70,20889
70,20889
75,20888
88,20887
75,20884
-4364,20379
-4357,20382
-4362,20382
-4347,20388
-4369,20385
-4369,20387
-4366,20387
-4356,20393
-4364,20391
-4355,20389
-4357,20382
-4365,20381
-4356,20380
-4367,20376
-4372,20376
-4370,20377
-4378,20377
-4373,20377
-4367,20376
-4375,20375
-4366,20373
-4354,20381
-4372,20376
-4368,20382
-4373,20381
-4360,20383
-4368,20382
-4365,20381
-4367,20376
-4367,20376
-4363,20373
-4358,20375
-4354,20371
-4369,20373
-4348,20379
-4353,20378
-4364,20377
-4346,20372
-4356,20366
-4356,20365
-4351,20366
-4350,20366
-4340,20368
-4350,20365
-4337,20366
-4347,20365
-4356,20365
-4336,20364
-4341,20360
-4346,20359
-4331,20367
-4330,20364
-4335,20361
-4321,20362
-4319,20362
-4332,20359
-4311,20363
-4326,20357
-4320,20356
-4330,20350
-4314,20353
-6085,19348
-6102,19339
-6091,19341
-6102,19337
-6104,19336
-6107,19336
-6114,19332
-6108,19339
-6130,19336
-6121,19343
-6111,19348
-6114,19348
-6111,19348
-6105,19349
-6108,19348
-6101,19352
-6109,19351
-6101,19355
-6118,19353
-6115,19353
-6105,19349
-6098,19353
-6116,19347
-6110,19354
-6101,19354
-6096,19356
-6106,19353
-6109,19353
-6109,19352
-6104,19352
-6102,19349
-6097,19351
-6107,19346
-6108,19347
-6116,19346
-6108,19349
-6110,19347
-6105,19349
-6102,19348
-6102,19347
-6103,19342
-6109,19341
-6115,19343
-6111,19348
-6113,19347
-6126,19342
-6107,19345
-6115,19344
-6096,19348
-6104,19345
-6095,19343
-6108,19338
-6099,19338
-6102,19339
-6099,19338
-6096,19338
-6109,19333
-6112,19324
-6110,19317
-6125,19310
-6126,19305
-6139,19300
-6128,19301
-6128,19301
-6123,19303
-6115,19306
-6137,19302
-6112,19305
-6111,19302
-6105,19302
-6102,19301
-6086,19304
-6097,19304
-6097,19304
-6087,19308
-6076,19309
-6082,19300
-6089,19297
-6062,19300
-9140,18294
-9140,18294
-9136,18293
-9138,18290
-9135,18292
-9137,18289
-9135,18290
-9191,18265
-9222,18248
-9219,18248
-10451,17401
-10439,17400
-10443,17395
-10421,17404
-10446,17387
-10417,17404
-10431,17398
-10427,17390
-10411,17400
-10420,17397
-10419,17401
-10418,17400
-10405,17407
-10413,17398
-10412,17401
-10412,17401
-10421,17398
-10413,17409
-10410,17416
-10412,17414
-10407,17416
-10411,17412
-10413,17415
-10403,17422
-10410,17421
-10403,17428
-10415,17424
-10402,17343
-10402,17343
-10397,17346
-10392,17343
-10422,17329
-11459,16407
-11459,16407
-11465,16399
-11480,16387
-11477,16395
-11500,16384
-11517,16364
-11513,16369
-11510,16375
-11519,16389
-11513,16397
-11516,16395
-11527,16390
-11543,16374
-12092,14410
-12092,14410
-12076,14410
-12072,14390
-12075,14370
-12023,14360
-12023,14360
-12021,14358
-12003,14366
-12019,14346
-12013,14344
-12015,14336
-12016,14332
-11998,14345
-12747,13356
-12747,13356
-12742,13356
-12750,13345
-12730,13362
-12747,13332
-12747,13332
-12748,13333
-12742,13346
-12750,13341
-12741,13355
-12759,13346
-12756,13356
-12773,13346
-12766,13352
-12772,13344
-12759,13355
-12749,13358
-12741,13360
-12756,13342
-12752,13343
-12735,13343
-12735,13343
-12718,13353
-12732,13335
-12720,13346
-12715,13346
-12720,13342
-12719,13341
-12716,13347
-12725,13348
-12732,13345
-12732,13345
-12724,13351
-12644,12338
-12631,12348
-12629,12351
-12645,12335
-12636,12348
-12638,12345
-12641,12344
-12625,12351
-12640,12342
-12637,12350
-12637,12350
-12639,12355
-12638,12363
-12652,12359
-12644,12365
-12645,12362
-12646,12353
-12642,12350
-12637,12358
-12639,12360
-12639,12360
-12641,12362
-12642,12363
-12636,12371
-12642,12363
-12632,12371
-12637,12363
-12627,12371
-12627,12371
-12635,12365
-12634,12369
-12640,12366
-12640,12366
-12623,12380
-12635,12370
-12637,12372
-12633,12368
-12626,12370
-12628,12368
-12636,12362
-12627,12367
-12623,12372
-12633,12364
-12631,12366
-12635,12356
-12615,12368
-12619,12363
-12622,12361
-12620,12364
-12610,12373
-12631,12357
-12624,12368
-12642,12354
-12617,12375
-12632,12363
-12623,12367
-12645,12344
-12647,12341
-12630,12351
-12636,12339
-12627,12353
-12617,12361
-12625,12356
-12627,12348
-12618,12357
-12629,12346
-12615,12363
-12630,12351
-12617,12361
-12624,12354
-12609,12362
-12629,12337
-12616,12351
-12626,12342
-12634,12346
-12617,12361
-12687,11530
-12657,11543
-12666,11529
-12641,11554
-12654,11535
-12648,11539
-12653,11535
-12648,11543
-12635,11558
-12646,11546
-12635,11566
-12649,11553
-12640,11562
-12625,11575
-12639,11562
-12636,11563
-12627,11572
-12643,11556
-12619,11582
-12638,11561
-12642,11564
-12636,11572
-12648,11560
-12641,11563
-12633,11569
-12635,11562
-12633,11569
-12652,11551
-12648,11560
-12657,11551
-12667,11534
-12644,11557
-12663,11531
-12651,11541
-12656,11533
-12646,11542
-12662,11525
-12652,11538
-12652,11538
-12659,11527
-12660,11528
-12645,11545
-12658,11526
-12639,11544
-12643,11534
-12642,11533
-12648,11530
-12646,11536
-12650,11532
-12638,11542
-12653,11526
-12637,11546
-12646,11532
-12631,11545
-12630,11549
-12635,11549
-12641,11546
-12637,11555
-12653,11539
-12669,11544
-12647,11573
-12662,11552
-12660,11563
-12666,11569
-12690,11551
-12678,11571
-12686,11565
-12676,11578
-12700,11552
-12688,11562
-12695,11556
-12688,11558
-12703,11545
-12684,11568
-12692,11562
-12722,11510
-12722,11510
-12727,11501
-12737,11483
-12712,11500
-12739,11467
-12739,11468
-13030,10468
-13030,10468
-13039,10458
-13014,10486
-13031,10456
-13017,10462
-13014,10459
-12996,10480
-13018,10463
-12997,10485
-12984,10492
-13007,10462
-12991,10480
-12989,10443
-12988,10456
-12989,10469
-12991,10472
-12908,9495
-12922,9480
-12915,9492
-12935,9468
-12931,9474
-12927,9479
-12931,9474
-12931,9474
-12930,9482
-12937,9470
-12928,9480
-12941,9477
-12949,9475
-12958,9486
-12908,8482
-12908,8482
-12910,8476
-12925,8460
-12912,8472
-12898,8480
-12904,8476
-12896,8488
-12081,7730
-12070,7694
-12038,7694
-12044,7685
-12037,7697
-12042,7700
-12080,7677
-12080,7677
-12080,7680
-12078,7688
-12074,7689
-12080,7673
-12074,7685
-12087,7669
-12088,7666
-12078,7671
-12075,7674
-12076,7674
-12079,7672
-12069,7689
-12073,7672
-12060,7683
-12061,7676
-12040,7703
-12055,7684
-12046,7703
-12058,7682
-12047,7695
-12053,7687
-12047,7671
-12047,7671
-12035,7683
-12038,7673
-12036,7672
-12036,7664
-12036,7668
-12037,7665
-12021,7686
-12036,7664
-12027,7674
-12031,7665
-12024,7672
-12037,7653
-12019,7677
-12032,7673
-12059,6642
-12062,6647
-12061,6651
-12063,6660
-12048,6639
-12048,6639
-12050,6633
-12044,6633
-12044,6625
-12040,6627
-12046,6618
-12047,6627
-12051,6625
-12056,6628
-12053,6646
-12057,6641
-12061,6635
-12056,6644
-12049,6640
-12046,6638
-12042,6632
-12039,6634
-12035,6636
-12035,6644
-12032,6647
-12038,6642
-12032,6655
-12031,6659
-12031,6651
-12020,6657
-12027,6640
-12027,6644
-12019,6656
-12026,6652
-12028,6649
-12031,6651
-12034,6652
-12037,6658
-12044,6654
-12039,6655
-12036,6653
-12039,6647
-12034,6660
-12040,6651
-12033,6664
-12035,6649
-12035,6649
-12028,6649
-12027,6648
-12032,6639
-11986,6649
-11986,6649
-11972,6666
-11980,6646
-11977,6657
-11989,6639
-11987,6642
-11989,6643
-12003,6634
-12009,6642
-12013,6640
-12006,6636
-12000,6633
-11995,6626
-11996,6635
-11997,6631
-12002,6626
-11999,6636
-12000,6621
-11995,6634
-12000,6617
-11590,5627
-11574,5656
-11587,5626
-11574,5652
-11572,5655
-11589,5631
-11576,5666
-11579,5663
-11596,5630
-11580,5660
-11591,5636
-11578,5659
-11581,5648
-11583,5640
-11571,5659
-11575,5657
-11594,5629
-11574,5669
-11591,5632
-11575,5665
-11590,5636
-11576,5657
-11580,5643
-11580,5647
-11590,5623
-11572,5655
-11587,5621
-11566,5660
-11574,5636
-11565,5656
-11572,5639
-11569,5646
-11576,5633
-11575,5640
-11588,5618
-11575,5644
-11590,5615
-11578,5642
-11593,5608
-11592,5620
-11588,5630
-11607,5602
-11600,5624
-11605,5622
-11611,5613
-11617,5608
-11615,5615
-11626,5591
-11604,5622
-11615,5590
-11595,5618
-11603,5604
-11587,5638
-11586,5642
-11551,5620
-11551,5620
-11558,5615
-11563,5614
-11568,5604
-11554,5630
-11565,5606
-10859,4632
-10861,4629
-10859,4632
-10863,4625
-10864,4634
-10860,4640
-10855,4642
-10862,4641
-10861,4641
-10860,4636
-10848,4643
-10854,4638
-10857,4635
-10855,4642
-10853,4641
-10857,4643
-10858,4635
-10857,4643
-10853,4642
-10854,4646
-10856,4639
-10853,4642
-10852,4641
-10855,4634
-10852,4637
-10859,4627
-10859,4624
-10857,4635
-10857,4627
-10858,4631
-10858,4623
-10858,4631
-10862,4625
-10861,4633
-10861,4633
-10866,4635
-10867,4631
-10868,4632
-10861,4641
-10862,4633
